contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY251205P00666000,SPY,2025-12-05,666.00,put,1.38,1.37,1.36,99,1.38,155,862,2909,2025-11-26,0.13683,-0.15827,0.01654,-0.18443,0.25784,-0.02683
SPY251205C00667000,SPY,2025-12-05,667.00,call,15.39,15.43,15.27,68,15.59,29,127,1404,2025-11-26,0.15634,0.79342,0.01711,-0.32028,0.30462,0.12920
SPY251205P00667000,SPY,2025-12-05,667.00,put,1.50,1.49,1.48,57,1.50,204,1427,3469,2025-11-26,0.13683,-0.17573,0.01770,-0.19684,0.27584,-0.02979
SPY251205C00668000,SPY,2025-12-05,668.00,call,14.55,14.57,14.41,68,14.73,29,294,2376,2025-11-26,0.15634,0.77557,0.01795,-0.33210,0.31963,0.12640
SPY251205P00668000,SPY,2025-12-05,668.00,put,1.62,1.61,1.60,190,1.62,69,1966,3870,2025-11-26,0.13683,-0.19433,0.01884,-0.20900,0.29364,-0.03296
SPY251205C00669000,SPY,2025-12-05,669.00,call,13.90,13.70,13.59,18,13.80,1,166,944,2025-11-26,0.15634,0.75691,0.01876,-0.34341,0.33410,0.12346
SPY251205P00669000,SPY,2025-12-05,669.00,put,1.78,1.75,1.74,79,1.76,69,1273,1726,2025-11-26,0.13683,-0.21406,0.01996,-0.22079,0.31105,-0.03632
SPY251205C00670000,SPY,2025-12-05,670.00,call,13.05,12.86,12.75,12,12.96,1,1522,2757,2025-11-26,0.15634,0.73747,0.01954,-0.35408,0.34792,0.12039
SPY251205P00670000,SPY,2025-12-05,670.00,put,1.92,1.90,1.89,185,1.92,140,12420,6588,2025-11-26,0.13683,-0.23487,0.02104,-0.23205,0.32788,-0.03986
SPY251205C00671000,SPY,2025-12-05,671.00,call,12.48,12.01,11.91,31,12.11,1,141,1731,2025-11-26,0.15634,0.71729,0.02027,-0.36402,0.36095,0.11718
SPY251205P00671000,SPY,2025-12-05,671.00,put,2.08,2.08,2.06,77,2.09,181,4504,1832,2025-11-26,0.13683,-0.25672,0.02207,-0.24264,0.34392,-0.04359
SPY251205C00672000,SPY,2025-12-05,672.00,call,11.13,11.20,11.10,20,11.30,2,237,1933,2025-11-26,0.13683,0.72045,0.02303,-0.32378,0.35899,0.11806
SPY251205P00672000,SPY,2025-12-05,672.00,put,2.23,2.26,2.25,49,2.27,140,2490,1041,2025-11-26,0.13683,-0.27955,0.02303,-0.25242,0.35899,-0.04748
SPY251205C00673000,SPY,2025-12-05,673.00,call,10.34,10.40,10.30,20,10.50,1,304,1665,2025-11-26,0.13683,0.69671,0.02393,-0.33272,0.37291,0.11425
SPY251205P00673000,SPY,2025-12-05,673.00,put,2.46,2.46,2.44,181,2.47,140,1145,2056,2025-11-26,0.11731,-0.27515,0.02666,-0.21206,0.35622,-0.04664
SPY251205C00674000,SPY,2025-12-05,674.00,call,9.90,9.62,9.52,21,9.71,1,429,3116,2025-11-26,0.13683,0.67215,0.02473,-0.34059,0.38550,0.11030
SPY251205P00674000,SPY,2025-12-05,674.00,put,2.68,2.67,2.66,76,2.69,141,4196,1553,2025-11-26,0.11731,-0.30268,0.02788,-0.22070,0.37258,-0.05133
SPY251205C00675000,SPY,2025-12-05,675.00,call,8.91,8.86,8.76,33,8.96,1,1944,7514,2025-11-26,0.13683,0.64686,0.02545,-0.34727,0.39660,0.10623
SPY251205P00675000,SPY,2025-12-05,675.00,put,2.95,2.92,2.90,45,2.93,140,12911,2725,2025-11-26,0.11731,-0.33134,0.02897,-0.22809,0.38714,-0.05621
SPY251205C00676000,SPY,2025-12-05,676.00,call,8.20,8.12,8.00,37,8.23,2,731,1861,2025-11-26,0.13683,0.62094,0.02605,-0.35266,0.40607,0.10204
SPY251205P00676000,SPY,2025-12-05,676.00,put,3.22,3.17,3.16,66,3.19,125,1596,1086,2025-11-26,0.11731,-0.36097,0.02991,-0.23407,0.39966,-0.06126
SPY251205C00677000,SPY,2025-12-05,677.00,call,7.41,7.41,7.31,35,7.52,2,1203,2995,2025-11-26,0.13683,0.59451,0.02655,-0.35668,0.41378,0.09775
SPY251205P00677000,SPY,2025-12-05,677.00,put,3.45,3.46,3.45,38,3.48,123,2634,1006,2025-11-26,0.11731,-0.39142,0.03067,-0.23851,0.40992,-0.06646
SPY251205C00678000,SPY,2025-12-05,678.00,call,6.75,6.73,6.67,19,6.79,16,8633,1980,2025-11-26,0.13683,0.56767,0.02692,-0.35925,0.41964,0.09340
SPY251205P00678000,SPY,2025-12-05,678.00,put,3.80,3.78,3.76,151,3.80,123,6072,1012,2025-11-26,0.11731,-0.42251,0.03126,-0.24131,0.41773,-0.07177
SPY251205C00679000,SPY,2025-12-05,679.00,call,6.06,6.06,6.02,17,6.10,17,4891,1776,2025-11-26,0.11731,0.54597,0.03165,-0.31450,0.42295,0.09010
SPY251205P00679000,SPY,2025-12-05,679.00,put,4.07,4.13,4.11,148,4.15,123,2678,1269,2025-11-26,0.11731,-0.45403,0.03165,-0.24239,0.42295,-0.07717
SPY251205C00680000,SPY,2025-12-05,680.00,call,5.43,5.43,5.41,115,5.45,123,11110,19605,2025-11-26,0.11731,0.51420,0.03184,-0.31393,0.42551,0.08490
SPY251205P00680000,SPY,2025-12-05,680.00,put,4.55,4.50,4.49,146,4.52,48,15900,2469,2025-11-26,0.11731,-0.48580,0.03184,-0.24171,0.42551,-0.08261
SPY251205C00681000,SPY,2025-12-05,681.00,call,4.90,4.84,4.83,30,4.85,1,5988,2215,2025-11-26,0.11731,0.48238,0.03183,-0.31159,0.42537,0.07969
SPY251205P00681000,SPY,2025-12-05,681.00,put,4.95,4.93,4.91,67,4.95,123,7159,697,2025-11-26,0.11731,-0.51762,0.03183,-0.23927,0.42537,-0.08807
SPY251205C00682000,SPY,2025-12-05,682.00,call,4.27,4.29,4.27,148,4.31,123,3413,4050,2025-11-26,0.11731,0.45072,0.03162,-0.30750,0.42253,0.07450
SPY251205P00682000,SPY,2025-12-05,682.00,put,5.42,5.38,5.36,115,5.40,61,1563,1043,2025-11-26,0.09780,-0.56037,0.03778,-0.18767,0.42090,-0.09516
SPY251205C00683000,SPY,2025-12-05,683.00,call,3.83,3.77,3.75,150,3.79,123,3465,1778,2025-11-26,0.11731,0.41942,0.03121,-0.30173,0.41707,0.06936
SPY251205P00683000,SPY,2025-12-05,683.00,put,6.00,5.88,5.73,86,6.04,36,828,1221,2025-11-26,0.09780,-0.59767,0.03707,-0.18060,0.41296,-0.10156
SPY251205C00684000,SPY,2025-12-05,684.00,call,3.29,3.30,3.28,131,3.32,174,1260,1699,2025-11-26,0.11731,0.38867,0.03061,-0.29435,0.40909,0.06430
SPY251205P00684000,SPY,2025-12-05,684.00,put,6.09,6.41,6.23,84,6.58,34,217,176,2025-11-26,0.09780,-0.63404,0.03604,-0.17169,0.40152,-0.10780
SPY251205C00685000,SPY,2025-12-05,685.00,call,2.85,2.86,2.84,131,2.88,177,7507,6643,2025-11-26,0.11731,0.35864,0.02984,-0.28549,0.39877,0.05936
SPY251205P00685000,SPY,2025-12-05,685.00,put,7.05,6.99,6.89,17,7.09,14,493,533,2025-11-26,0.09780,-0.66920,0.03473,-0.16113,0.38689,-0.11386
SPY251205C00686000,SPY,2025-12-05,686.00,call,2.48,2.46,2.45,65,2.48,179,1958,1578,2025-11-26,0.11731,0.32950,0.02891,-0.27528,0.38628,0.05456
SPY251205P00686000,SPY,2025-12-05,686.00,put,6.76,7.58,7.36,32,7.79,32,50,229,2025-11-26,0.09780,-0.70288,0.03316,-0.14916,0.36946,-0.11967
SPY251205C00687000,SPY,2025-12-05,687.00,call,2.12,2.10,2.09,65,2.11,58,1659,1331,2025-11-26,0.11731,0.30141,0.02783,-0.26389,0.37187,0.04993
SPY251205P00687000,SPY,2025-12-05,687.00,put,7.95,8.27,8.06,70,8.47,31,20,46,2025-11-26,0.09780,-0.73485,0.03139,-0.13602,0.34968,-0.12521
SPY251205C00688000,SPY,2025-12-05,688.00,call,1.80,1.77,1.76,190,1.79,202,3125,3132,2025-11-26,0.11731,0.27448,0.02662,-0.25149,0.35579,0.04548
SPY251205P00688000,SPY,2025-12-05,688.00,put,8.70,8.96,8.75,69,9.17,30,64,23,2025-11-26,0.09780,-0.76493,0.02944,-0.12200,0.32803,-0.13044
SPY251205C00689000,SPY,2025-12-05,689.00,call,1.53,1.48,1.47,196,1.50,90,2390,2490,2025-11-26,0.09780,0.20701,0.02738,-0.18055,0.30501,0.03440
SPY251205P00689000,SPY,2025-12-05,689.00,put,9.55,9.70,9.47,29,9.92,29,1007,12,2025-11-26,0.09780,-0.79299,0.02738,-0.10738,0.30501,-0.13533
SPY251205C00690000,SPY,2025-12-05,690.00,call,1.23,1.23,1.22,212,1.25,228,5027,6425,2025-11-26,0.09780,0.18108,0.02523,-0.16571,0.28111,0.03010
SPY251205P00690000,SPY,2025-12-05,690.00,put,10.35,10.41,10.16,67,10.66,28,191,63,2025-11-26,0.07829,-0.87323,0.02488,-0.03233,0.22186,-0.14886
SPY251205C00691000,SPY,2025-12-05,691.00,call,1.04,1.02,1.02,1,1.03,222,2179,2729,2025-11-26,0.09780,0.15731,0.02305,-0.15082,0.25682,0.02615
SPY251205P00691000,SPY,2025-12-05,691.00,put,11.25,11.27,11.04,67,11.50,28,57,10,2025-11-26,0.07829,-0.89610,0.02160,-0.01785,0.19260,-0.15291
SPY251205C00692000,SPY,2025-12-05,692.00,call,0.85,0.84,0.83,96,0.85,253,3965,2509,2025-11-26,0.09780,0.13573,0.02088,-0.13610,0.23258,0.02257
SPY251205P00692000,SPY,2025-12-05,692.00,put,10.85,12.14,11.88,50,12.40,27,30,3,2025-11-26,0.07829,-0.91578,0.01849,-0.00430,0.16493,-0.15643
SPY251205C00693000,SPY,2025-12-05,693.00,call,0.69,0.69,0.67,462,0.70,432,575,1816,2025-11-26,0.09780,0.11629,0.01874,-0.12179,0.20881,0.01934
SPY251205P00693000,SPY,2025-12-05,693.00,put,12.46,13.01,11.67,2,14.35,1,13,0,2025-11-26,0.07829,-0.93250,0.01562,0.00814,0.13933,-0.15946
SPY251205C00694000,SPY,2025-12-05,694.00,call,0.55,0.56,0.55,120,0.57,511,813,1051,2025-11-26,0.09780,0.09894,0.01668,-0.10808,0.18585,0.01646
SPY251205P00694000,SPY,2025-12-05,694.00,put,13.75,13.91,12.57,1,15.26,1,18,0,2025-11-26,0.07829,-0.94652,0.01302,0.01935,0.11613,-0.16204
SPY251205C00695000,SPY,2025-12-05,695.00,call,0.45,0.45,0.44,509,0.46,493,5052,4141,2025-11-26,0.09780,0.08358,0.01472,-0.09510,0.16399,0.01391
SPY251205P00695000,SPY,2025-12-05,695.00,put,15.20,14.88,13.53,1,16.23,1,53,11,2025-11-26,0.07829,-0.95811,0.01071,0.02926,0.09549,-0.16422
SPY251205C00696000,SPY,2025-12-05,696.00,call,0.36,0.36,0.36,412,0.37,186,720,4870,2025-11-26,0.09780,0.07010,0.01288,-0.08298,0.14346,0.01167
SPY251205P00696000,SPY,2025-12-05,696.00,put,15.40,15.87,14.52,2,17.22,1,20,0,2025-11-26,0.09780,-0.92990,0.01288,-0.00907,0.14346,-0.15978
SPY251205C00697000,SPY,2025-12-05,697.00,call,0.28,0.29,0.29,436,0.30,297,2119,1091,2025-11-26,0.09780,0.05838,0.01117,-0.07180,0.12444,0.00972
SPY251205P00697000,SPY,2025-12-05,697.00,put,16.30,16.86,15.51,1,18.22,1,4,0,2025-11-26,0.09780,-0.94162,0.01117,0.00222,0.12444,-0.16198
SPY251205C00698000,SPY,2025-12-05,698.00,call,0.23,0.23,0.23,919,0.24,47,2042,757,2025-11-26,0.09780,0.04827,0.00961,-0.06162,0.10702,0.00804
SPY251205P00698000,SPY,2025-12-05,698.00,put,18.00,17.87,16.51,1,19.22,1,20,0,2025-11-26,0.09780,-0.95173,0.00961,0.01251,0.10702,-0.16391
SPY251205C00699000,SPY,2025-12-05,699.00,call,0.20,0.20,0.19,486,0.20,880,1088,628,2025-11-26,0.09780,0.03962,0.00819,-0.05243,0.09127,0.00660
SPY251205P00699000,SPY,2025-12-05,699.00,put,0.00,18.87,17.51,1,20.22,1,0,0,2025-11-26,0.09780,-0.96038,0.00819,0.02180,0.09127,-0.16559
SPY251205C00700000,SPY,2025-12-05,700.00,call,0.16,0.15,0.15,1082,0.16,54,8269,14570,2025-11-26,0.09780,0.03229,0.00693,-0.04425,0.07717,0.00538
SPY251205P00700000,SPY,2025-12-05,700.00,put,20.02,19.45,18.51,1,20.39,5,321,9,2025-11-26,0.01976,-1.00000,0.00000,0.07434,0.00000,-0.17244
SPY251205C00701000,SPY,2025-12-05,701.00,call,0.13,0.13,0.12,1959,0.14,1320,472,832,2025-11-26,0.09780,0.02612,0.00581,-0.03704,0.06471,0.00435
SPY251205P00701000,SPY,2025-12-05,701.00,put,20.32,20.87,19.51,1,22.22,1,4,1,2025-11-26,0.11731,-0.94690,0.00864,-0.00462,0.11548,-0.16385
SPY251205C00702000,SPY,2025-12-05,702.00,call,0.10,0.11,0.10,1379,0.11,196,1718,807,2025-11-26,0.09780,0.02098,0.00483,-0.03075,0.05381,0.00350
SPY251205P00702000,SPY,2025-12-05,702.00,put,0.00,21.87,20.51,1,23.22,1,0,0,2025-11-26,0.11731,-0.95476,0.00760,0.00509,0.10160,-0.16541
SPY251205C00703000,SPY,2025-12-05,703.00,call,0.09,0.10,0.09,160,0.10,2041,1534,1396,2025-11-26,0.09780,0.01673,0.00398,-0.02531,0.04437,0.00279
SPY251205P00703000,SPY,2025-12-05,703.00,put,0.00,22.87,21.51,1,24.22,1,0,0,2025-11-26,0.11731,-0.96165,0.00665,0.01398,0.08888,-0.16680
SPY251205C00704000,SPY,2025-12-05,704.00,call,0.07,0.08,0.07,1385,0.08,300,446,887,2025-11-26,0.09780,0.01324,0.00326,-0.02067,0.03629,0.00221
SPY251205P00704000,SPY,2025-12-05,704.00,put,25.63,23.87,22.51,1,25.22,1,3,0,2025-11-26,0.11731,-0.96765,0.00578,0.02206,0.07730,-0.16804
SPY251205C00705000,SPY,2025-12-05,705.00,call,0.07,0.07,0.06,1920,0.07,212,501,2374,2025-11-26,0.09780,0.01040,0.00264,-0.01674,0.02943,0.00173
SPY251205P00705000,SPY,2025-12-05,705.00,put,0.00,24.87,23.51,1,26.22,1,0,0,2025-11-26,0.13683,-0.95023,0.00704,-0.01206,0.10967,-0.16540
SPY251205C00706000,SPY,2025-12-05,706.00,call,0.06,0.07,0.06,82,0.07,2274,934,1542,2025-11-26,0.11731,0.02268,0.00430,-0.03909,0.05748,0.00378
SPY251205P00706000,SPY,2025-12-05,706.00,put,0.00,25.87,24.51,1,27.22,1,0,0,2025-11-26,0.13683,-0.95665,0.00630,-0.00275,0.09817,-0.16671
SPY251205C00707000,SPY,2025-12-05,707.00,call,0.05,0.06,0.05,1205,0.06,1969,44,561,2025-11-26,0.11731,0.01885,0.00368,-0.03338,0.04914,0.00314
SPY251205P00707000,SPY,2025-12-05,707.00,put,0.00,26.87,25.51,1,28.22,1,0,0,2025-11-26,0.13683,-0.96237,0.00561,0.00588,0.08750,-0.16791
SPY251205C00708000,SPY,2025-12-05,708.00,call,0.05,0.06,0.05,42,0.06,2335,233,834,2025-11-26,0.11731,0.01559,0.00313,-0.02834,0.04177,0.00260
SPY251205P00708000,SPY,2025-12-05,708.00,put,26.44,27.87,26.51,1,29.22,1,21,1,2025-11-26,0.13683,-0.96746,0.00498,0.01382,0.07767,-0.16900
SPY251205C00709000,SPY,2025-12-05,709.00,call,0.05,0.04,0.04,1197,0.05,1417,21,504,2025-11-26,0.11731,0.01283,0.00264,-0.02394,0.03531,0.00214
SPY251205P00709000,SPY,2025-12-05,709.00,put,0.00,28.87,27.51,1,30.22,1,0,0,2025-11-26,0.13683,-0.97196,0.00441,0.02110,0.06866,-0.16999
SPY251205C00710000,SPY,2025-12-05,710.00,call,0.04,0.04,0.04,380,0.05,2092,660,2959,2025-11-26,0.11731,0.01050,0.00222,-0.02010,0.02968,0.00175
SPY251205P00710000,SPY,2025-12-05,710.00,put,28.44,29.87,28.51,1,31.22,1,100,3,2025-11-26,0.15634,-0.95787,0.00539,-0.01092,0.09592,-0.16791
SPY251205C00715000,SPY,2025-12-05,715.00,call,0.03,0.04,0.03,720,0.04,2297,314,3192,2025-11-26,0.13683,0.01065,0.00193,-0.02361,0.03005,0.00177
SPY251205P00715000,SPY,2025-12-05,715.00,put,0.00,34.86,33.51,1,36.22,1,0,0,2025-11-26,0.17585,-0.96297,0.00431,-0.01110,0.08637,-0.16999
SPY251205C00720000,SPY,2025-12-05,720.00,call,0.03,0.03,0.02,2243,0.03,195,1273,1504,2025-11-26,0.13683,0.00431,0.00087,-0.01058,0.01351,0.00072
SPY251205P00720000,SPY,2025-12-05,720.00,put,0.00,39.86,38.47,10,41.26,40,0,0,2025-11-26,0.19536,-0.96653,0.00357,-0.01221,0.07950,-0.17182
SPY251205C00725000,SPY,2025-12-05,725.00,call,0.03,0.03,0.02,751,0.03,2003,482,1549,2025-11-26,0.15634,0.00497,0.00086,-0.01368,0.01534,0.00083
SPY251205P00725000,SPY,2025-12-05,725.00,put,0.00,44.86,43.47,10,46.26,50,0,0,2025-11-26,0.21487,-0.96911,0.00304,-0.01402,0.07440,-0.17349
SPY251205C00730000,SPY,2025-12-05,730.00,call,0.03,0.03,0.02,385,0.03,2428,153,2236,2025-11-26,0.17585,0.00557,0.00085,-0.01700,0.01700,0.00093
SPY251205P00730000,SPY,2025-12-05,730.00,put,0.00,49.87,48.48,10,51.26,50,0,0,2025-11-26,0.23438,-0.97103,0.00264,-0.01639,0.07054,-0.17504
SPY251205C00735000,SPY,2025-12-05,735.00,call,0.02,0.01,0.01,867,0.02,166,34,2038,2025-11-26,0.17585,0.00267,0.00044,-0.00879,0.00880,0.00044
SPY251205P00735000,SPY,2025-12-05,735.00,put,0.00,54.86,53.47,10,56.26,50,0,0,2025-11-26,0.25390,-0.97249,0.00234,-0.01921,0.06757,-0.17652
SPY251205C00740000,SPY,2025-12-05,740.00,call,0.02,0.01,0.01,883,0.02,208,268,1419,2025-11-26,0.17585,0.00122,0.00022,-0.00430,0.00431,0.00020
SPY251205P00740000,SPY,2025-12-05,740.00,put,0.00,59.87,58.48,10,61.26,40,0,0,2025-11-26,0.27341,-0.97361,0.00210,-0.02242,0.06526,-0.17794
SPY251205C00745000,SPY,2025-12-05,745.00,call,0.01,0.01,0.01,868,0.02,1193,631,903,2025-11-26,0.19536,0.00162,0.00025,-0.00617,0.00557,0.00027
SPY251205P00745000,SPY,2025-12-05,745.00,put,0.00,64.87,63.47,10,66.26,50,0,0,2025-11-26,0.29292,-0.97448,0.00190,-0.02596,0.06346,-0.17932
SPY251205C00750000,SPY,2025-12-05,750.00,call,0.02,0.01,0.01,820,0.02,1438,62,1460,2025-11-26,0.21487,0.00204,0.00028,-0.00835,0.00688,0.00034
SPY251205P00750000,SPY,2025-12-05,750.00,put,0.00,69.87,68.47,10,71.26,40,0,0,2025-11-26,0.31243,-0.97516,0.00174,-0.02980,0.06204,-0.18067
SPY251205C00755000,SPY,2025-12-05,755.00,call,0.02,0.01,0.01,806,0.02,2267,57,887,2025-11-26,0.21487,0.00107,0.00016,-0.00465,0.00383,0.00018
SPY251205P00755000,SPY,2025-12-05,755.00,put,0.00,74.87,73.47,10,76.26,40,0,0,2025-11-26,0.33194,-0.97569,0.00161,-0.03392,0.06094,-0.18199
SPY251205C00760000,SPY,2025-12-05,760.00,call,0.02,0.01,0.01,791,0.02,2135,45,989,2025-11-26,0.23438,0.00139,0.00018,-0.00644,0.00487,0.00023
SPY251205P00760000,SPY,2025-12-05,760.00,put,0.00,79.87,78.48,10,81.26,40,0,0,2025-11-26,0.35146,-0.97609,0.00150,-0.03829,0.06008,-0.18329
SPY251205C00765000,SPY,2025-12-05,765.00,call,0.02,0.01,0.01,779,0.02,1204,42,1989,2025-11-26,0.25390,0.00174,0.00021,-0.00853,0.00596,0.00029
SPY251205P00765000,SPY,2025-12-05,765.00,put,0.00,84.87,83.48,10,86.26,40,0,0,2025-11-26,0.35146,-0.98204,0.00118,-0.01211,0.04716,-0.18550
SPY251205C00770000,SPY,2025-12-05,770.00,call,0.02,0.01,0.01,768,0.02,2543,30,1769,2025-11-26,0.25390,0.00102,0.00013,-0.00522,0.00365,0.00017
SPY251205P00770000,SPY,2025-12-05,770.00,put,0.00,89.87,88.48,10,91.26,40,0,0,2025-11-26,0.37097,-0.98197,0.00112,-0.01700,0.04731,-0.18672
SPY251205C00775000,SPY,2025-12-05,775.00,call,0.02,0.01,0.01,578,0.02,1227,19,1871,2025-11-26,0.27341,0.00129,0.00015,-0.00700,0.00455,0.00021
SPY251205P00775000,SPY,2025-12-05,775.00,put,0.00,94.87,93.47,10,96.26,40,0,0,2025-11-26,0.39048,-0.98188,0.00107,-0.02207,0.04752,-0.18794
SPY251205C00780000,SPY,2025-12-05,780.00,call,0.02,0.01,0.01,578,0.02,2581,21,1528,2025-11-26,0.29292,0.00159,0.00016,-0.00906,0.00550,0.00026
SPY251205P00780000,SPY,2025-12-05,780.00,put,0.00,99.87,98.47,10,101.26,40,0,0,2025-11-26,0.40999,-0.98175,0.00102,-0.02732,0.04780,-0.18916
SPY251205C00785000,SPY,2025-12-05,785.00,call,0.02,0.01,0.01,289,0.02,2329,8,2103,2025-11-26,0.29292,0.00101,0.00011,-0.00596,0.00362,0.00017
SPY251205P00785000,SPY,2025-12-05,785.00,put,0.00,104.87,103.47,10,106.26,40,0,0,2025-11-26,0.42950,-0.98161,0.00098,-0.03276,0.04812,-0.19037
SPY251205C00790000,SPY,2025-12-05,790.00,call,0.02,0.01,0.01,289,0.02,1236,21,10061,2025-11-26,0.31243,0.00126,0.00012,-0.00778,0.00443,0.00021
SPY251205P00790000,SPY,2025-12-05,790.00,put,0.00,109.87,108.47,10,111.26,40,0,0,2025-11-26,0.44901,-0.98144,0.00095,-0.03838,0.04850,-0.19158
SPY251205C00795000,SPY,2025-12-05,795.00,call,0.00,0.01,0.01,289,0.02,1227,0,0,2025-11-26,0.31243,0.00082,0.00008,-0.00523,0.00298,0.00013
SPY251205P00795000,SPY,2025-12-05,795.00,put,0.00,114.87,113.47,10,116.26,40,0,0,2025-11-26,0.46853,-0.98126,0.00092,-0.04419,0.04891,-0.19278
SPY251205C00800000,SPY,2025-12-05,800.00,call,0.01,0.01,0.01,289,0.02,1236,1,43,2025-11-26,0.33194,0.00103,0.00010,-0.00686,0.00368,0.00017
SPY251205P00800000,SPY,2025-12-05,800.00,put,0.00,119.87,118.48,10,121.26,40,0,0,2025-11-26,0.48804,-0.98105,0.00089,-0.05018,0.04935,-0.19398
SPY251208C00500000,SPY,2025-12-08,500.00,call,0.00,180.81,179.41,3,182.20,10,0,0,2025-11-26,0.80022,0.98600,0.00036,-0.19866,0.04398,0.16088
SPY251208P00500000,SPY,2025-12-08,500.00,put,0.02,0.01,0.01,1297,0.02,182,151,3,2025-11-26,0.52706,-0.00053,0.00003,-0.00504,0.00231,-0.00012
SPY251208C00505000,SPY,2025-12-08,505.00,call,0.00,175.81,174.42,10,177.20,10,0,0,2025-11-26,0.78071,0.98531,0.00039,-0.20163,0.04584,0.16236
SPY251208P00505000,SPY,2025-12-08,505.00,put,0.04,0.01,0.01,1459,0.02,91,50,0,2025-11-26,0.50755,-0.00050,0.00003,-0.00464,0.00221,-0.00012
SPY251208C00510000,SPY,2025-12-08,510.00,call,0.00,170.82,169.43,10,172.21,10,0,0,2025-11-26,0.74169,0.98653,0.00038,-0.18458,0.04254,0.16430
SPY251208P00510000,SPY,2025-12-08,510.00,put,0.04,0.03,0.02,379,0.03,1025,70,0,2025-11-26,0.54657,-0.00154,0.00007,-0.01388,0.00614,-0.00035
SPY251208C00515000,SPY,2025-12-08,515.00,call,0.00,165.83,164.44,10,167.22,10,0,0,2025-11-26,0.72218,0.98589,0.00040,-0.18688,0.04429,0.16579
SPY251208P00515000,SPY,2025-12-08,515.00,put,0.03,0.03,0.02,1082,0.03,728,1,0,2025-11-26,0.52706,-0.00152,0.00008,-0.01323,0.00607,-0.00035
SPY251208C00520000,SPY,2025-12-08,520.00,call,161.43,160.84,159.45,8,162.24,10,4,8,2025-11-26,0.70267,0.98521,0.00043,-0.18911,0.04612,0.16728
SPY251208P00520000,SPY,2025-12-08,520.00,put,0.00,0.03,0.02,1222,0.03,454,0,0,2025-11-26,0.50755,-0.00149,0.00008,-0.01253,0.00598,-0.00034
SPY251208C00525000,SPY,2025-12-08,525.00,call,0.00,155.85,154.46,3,157.24,10,0,0,2025-11-26,0.68315,0.98449,0.00046,-0.19126,0.04802,0.16876
SPY251208P00525000,SPY,2025-12-08,525.00,put,0.00,0.03,0.02,1254,0.03,182,0,1,2025-11-26,0.48804,-0.00146,0.00008,-0.01180,0.00585,-0.00033
SPY251208C00530000,SPY,2025-12-08,530.00,call,0.00,150.86,149.47,6,152.25,10,0,0,2025-11-26,0.66364,0.98374,0.00050,-0.19335,0.05002,0.17023
SPY251208P00530000,SPY,2025-12-08,530.00,put,0.04,0.04,0.03,327,0.04,1031,10,0,2025-11-26,0.48804,-0.00205,0.00011,-0.01613,0.00801,-0.00047
SPY251208C00535000,SPY,2025-12-08,535.00,call,0.00,145.88,144.49,3,147.26,10,0,0,2025-11-26,0.64413,0.98294,0.00053,-0.19536,0.05211,0.17169
SPY251208P00535000,SPY,2025-12-08,535.00,put,0.04,0.04,0.03,415,0.04,676,50,14,2025-11-26,0.46853,-0.00202,0.00011,-0.01524,0.00788,-0.00046
SPY251208C00540000,SPY,2025-12-08,540.00,call,0.00,140.88,139.49,1,142.27,10,0,0,2025-11-26,0.62462,0.98210,0.00057,-0.19730,0.05430,0.17314
SPY251208P00540000,SPY,2025-12-08,540.00,put,0.04,0.04,0.03,1338,0.04,182,56,1,2025-11-26,0.44901,-0.00198,0.00011,-0.01431,0.00773,-0.00045
SPY251208C00545000,SPY,2025-12-08,545.00,call,0.00,135.89,134.50,10,137.28,10,0,0,2025-11-26,0.60511,0.98120,0.00062,-0.19917,0.05661,0.17458
SPY251208P00545000,SPY,2025-12-08,545.00,put,0.00,0.04,0.03,1225,0.04,182,0,10,2025-11-26,0.44901,-0.00281,0.00016,-0.01970,0.01064,-0.00064
SPY251208C00550000,SPY,2025-12-08,550.00,call,0.00,130.91,129.51,10,132.30,10,0,0,2025-11-26,0.58560,0.98025,0.00066,-0.20096,0.05904,0.17600
SPY251208P00550000,SPY,2025-12-08,550.00,put,0.07,0.04,0.04,623,0.05,580,1,2,2025-11-26,0.42950,-0.00277,0.00016,-0.01858,0.01050,-0.00063
SPY251208C00555000,SPY,2025-12-08,555.00,call,0.00,125.91,124.52,10,127.30,10,0,0,2025-11-26,0.56608,0.97923,0.00072,-0.20268,0.06161,0.17741
SPY251208P00555000,SPY,2025-12-08,555.00,put,0.00,0.04,0.04,1253,0.05,182,0,5,2025-11-26,0.40999,-0.00271,0.00017,-0.01740,0.01030,-0.00062
SPY251208C00560000,SPY,2025-12-08,560.00,call,0.00,120.91,119.53,10,122.30,10,0,0,2025-11-26,0.54657,0.97814,0.00077,-0.20432,0.06433,0.17880
SPY251208P00560000,SPY,2025-12-08,560.00,put,0.07,0.06,0.05,263,0.06,1065,4,5,2025-11-26,0.40999,-0.00391,0.00023,-0.02415,0.01431,-0.00089
SPY251208C00565000,SPY,2025-12-08,565.00,call,0.00,115.93,114.54,10,117.32,10,0,0,2025-11-26,0.52706,0.97697,0.00084,-0.20590,0.06723,0.18018
SPY251208P00565000,SPY,2025-12-08,565.00,put,0.06,0.06,0.05,830,0.06,430,71,10,2025-11-26,0.39048,-0.00387,0.00024,-0.02276,0.01416,-0.00088
